일련번호,지역,업력,대출년도,대출월,대출금액(백만원),업종
2031,경기,5년미만,2020,04,100,금속
2032,경기,20년미만,2020,04,50,금속
2033,경기,20년미만,2020,04,100,금속
2034,경기,7년미만,2020,04,100,금속
2035,경기,3년미만,2020,04,50,금속
2036,경기,3년미만,2020,04,50,금속
2037,경기,15년미만,2020,04,50,금속
2038,경기,20년이상,2020,04,170,금속
2039,경기,20년미만,2020,04,100,금속
2040,경기,1년미만,2020,04,50,금속
2041,경기,20년이상,2020,04,200,금속
2042,경기,15년미만,2020,04,100,금속
2043,경기,10년미만,2020,04,50,금속
2044,경기,5년미만,2020,04,50,금속
2045,경기,10년미만,2020,04,150,금속
2046,경기,10년미만,2020,04,150,금속
2047,경기,5년미만,2020,04,50,금속
2048,경기,20년이상,2020,04,100,금속
2049,경기,20년이상,2020,04,150,금속
2050,경기,1년미만,2020,04,150,기타
2051,경기,3년미만,2020,04,250,기타
2052,경기,15년미만,2020,04,300,기타
2053,경기,7년미만,2020,04,150,기타
2054,경기,15년미만,2020,04,100,기타
2055,경기,10년미만,2020,04,300,기타
2056,경기,20년이상,2020,04,200,기타
2057,경기,15년미만,2020,04,300,기타
2058,경기,7년미만,2020,04,150,기타
2059,경기,20년미만,2020,04,100,기타
2060,경기,3년미만,2020,04,200,기타
2061,경기,7년미만,2020,04,100,기타
2062,경기,10년미만,2020,04,200,기타
2063,경기,7년미만,2020,04,200,기타
2064,경기,15년미만,2020,04,200,기타
2065,경기,5년미만,2020,04,100,기타
2066,경기,5년미만,2020,04,50,기타
2067,경기,10년미만,2020,04,100,기타
2068,경기,10년미만,2020,04,50,기타
2069,경기,3년미만,2020,04,30,기타
2070,경기,10년미만,2020,04,100,기타
2071,경기,7년미만,2020,04,60,기타
2072,경기,3년미만,2020,04,100,기타
2073,경기,10년미만,2020,04,100,기타
2074,경기,5년미만,2020,04,50,기타
2075,경기,20년이상,2020,04,80,기타
2076,경기,3년미만,2020,04,100,기타
2077,경기,1년미만,2020,04,100,유통
2078,경기,7년미만,2020,04,100,유통
2079,경기,5년미만,2020,04,100,유통
2080,경기,20년이상,2020,04,300,유통
2081,경기,15년미만,2020,04,100,유통
2082,경기,15년미만,2020,04,100,유통
2083,경기,10년미만,2020,04,100,유통
2084,경기,5년미만,2020,04,100,유통
2085,경기,5년미만,2020,04,100,유통
2086,경기,10년미만,2020,04,50,유통
2087,경기,7년미만,2020,04,50,유통
2088,경기,15년미만,2020,04,80,유통
2089,경기,10년미만,2020,04,50,유통
2090,경기,7년미만,2020,04,150,유통
2091,경기,3년미만,2020,04,100,유통
2092,경기,20년미만,2020,04,50,유통
2093,경기,5년미만,2020,04,100,유통
2094,경기,15년미만,2020,04,100,유통
2095,경기,3년미만,2020,04,50,유통
2096,경기,10년미만,2020,04,50,유통
2097,경기,5년미만,2020,04,100,유통
2098,경기,5년미만,2020,04,100,유통
2099,경기,3년미만,2020,04,100,유통
2100,경기,3년미만,2020,04,200,유통
2101,경기,7년미만,2020,04,150,유통
2102,경기,5년미만,2020,04,50,기타
2103,경기,15년미만,2020,04,100,기타
2104,경기,7년미만,2020,04,50,기타
2105,경기,20년미만,2020,04,300,기타
2106,경기,5년미만,2020,04,80,기타
2107,경기,5년미만,2020,04,50,기타
2108,경기,10년미만,2020,04,50,기타
2109,경기,15년미만,2020,04,30,기타
2110,경기,15년미만,2020,04,500,기타
2111,경기,10년미만,2020,04,300,기타
2112,경기,10년미만,2020,04,200,기타
2113,경기,3년미만,2020,04,100,기타
2114,경남,20년미만,2020,04,300,기타
2115,경남,20년미만,2020,04,200,기타
2116,경남,10년미만,2020,04,100,기타
2117,경남,10년미만,2020,04,200,기타
2118,경남,3년미만,2020,04,200,기타
2119,경남,20년미만,2020,04,200,기타
2120,경남,10년미만,2020,04,150,기타
2121,경남,5년미만,2020,04,150,기타
2122,경남,5년미만,2020,04,200,기타
2123,경남,5년미만,2020,04,100,기타
2124,경남,20년이상,2020,04,100,유통
2125,경남,3년미만,2020,04,100,유통
2126,경남,10년미만,2020,04,150,유통
2127,경남,20년미만,2020,04,100,유통
2128,경남,20년미만,2020,04,100,유통
2129,경남,3년미만,2020,04,80,유통
2130,경남,15년미만,2020,04,100,유통
2131,경남,3년미만,2020,04,100,유통
2132,경남,10년미만,2020,04,150,기타
2133,경남,15년미만,2020,04,200,기타
2134,경남,15년미만,2020,04,200,기타
2135,경남,10년미만,2020,04,300,기타
2136,경남,15년미만,2020,04,200,기타
2137,경남,1년미만,2020,04,300,기타
2138,경남,10년미만,2020,04,150,기타
2139,경남,10년미만,2020,04,100,전기
2140,경남,3년미만,2020,04,70,기계
2141,경남,3년미만,2020,04,100,기계
2142,경남,5년미만,2020,04,30,기계
2143,경남,3년미만,2020,04,70,기계
2144,경남,10년미만,2020,04,100,기계
2145,경남,3년미만,2020,04,100,기계
2146,경남,7년미만,2020,04,100,기계
2147,경남,3년미만,2020,04,70,기계
2148,경남,10년미만,2020,04,150,유통
2149,경남,3년미만,2020,04,70,유통
2150,경남,10년미만,2020,04,100,금속
2151,경남,20년이상,2020,04,100,금속
2152,경남,20년미만,2020,04,100,전자
2153,경남,5년미만,2020,04,100,전자
2154,경남,7년미만,2020,04,100,금속
2155,경남,10년미만,2020,04,100,금속
2156,경남,20년이상,2020,04,100,금속
2157,경남,3년미만,2020,04,100,금속
2158,경남,3년미만,2020,04,50,금속
2159,경남,7년미만,2020,04,200,금속
2160,경남,5년미만,2020,04,100,금속
2161,경남,20년미만,2020,04,100,잡화
2162,경남,3년미만,2020,04,100,화공
2163,경남,20년이상,2020,04,100,화공
2164,경남,5년미만,2020,04,100,화공
2165,경남,7년미만,2020,04,70,식료
2166,경남,10년미만,2020,04,100,식료
2167,경남,10년미만,2020,04,80,식료
2168,경남,5년미만,2020,04,100,식료
2169,경남,10년미만,2020,04,100,섬유
2170,경남,3년미만,2020,04,100,기계
2171,경남,7년미만,2020,04,50,기계
2172,경남,15년미만,2020,04,100,기계
2173,경남,3년미만,2020,04,200,기계
2174,경남,5년미만,2020,04,100,잡화
2175,경남,15년미만,2020,04,100,잡화
2176,경남,10년미만,2020,04,70,식료
2177,경남,5년미만,2020,04,100,기계
2178,경남,20년미만,2020,04,80,기계
2179,경남,15년미만,2020,04,150,기계
2180,경남,7년미만,2020,04,100,기계
2181,경남,20년이상,2020,04,200,기계
2182,경남,10년미만,2020,04,100,기계
2183,경남,3년미만,2020,04,100,기계
2184,경남,20년이상,2020,04,150,기계
2185,경남,15년미만,2020,04,150,기계
2186,경남,15년미만,2020,04,200,기계
2187,경남,5년미만,2020,04,60,기계
2188,경남,5년미만,2020,04,150,기계
2189,경남,20년이상,2020,04,150,기타
2190,경남,20년이상,2020,04,100,유통
2191,경남,7년미만,2020,04,100,유통
2192,경남,20년미만,2020,04,150,유통
2193,경남,20년이상,2020,04,200,유통
2194,경남,3년미만,2020,04,50,유통
2195,경남,5년미만,2020,04,50,기타
2196,경남,5년미만,2020,04,50,기타
2197,경북,5년미만,2020,04,200,기계
2198,경북,20년이상,2020,04,200,유통
2199,경북,7년미만,2020,04,150,유통
2200,경북,3년미만,2020,04,100,유통
2201,경북,5년미만,2020,04,150,유통
2202,경북,15년미만,2020,04,50,유통
2203,경북,15년미만,2020,04,100,유통
2204,경북,20년미만,2020,04,150,기타
2205,경북,20년미만,2020,04,150,기타
2206,경북,15년미만,2020,04,100,기타
2207,경북,7년미만,2020,04,100,기타
2208,경북,10년미만,2020,04,500,기타
2209,경북,5년미만,2020,04,100,기타
2210,경북,5년미만,2020,04,150,기타
2211,경북,7년미만,2020,04,200,기타
2212,경북,15년미만,2020,04,150,기타
2213,경북,15년미만,2020,04,300,정보
2214,경북,3년미만,2020,04,80,정보
2215,경북,5년미만,2020,04,70,정보
2216,경북,3년미만,2020,04,50,화공
2217,경북,15년미만,2020,04,100,화공
2218,경북,20년이상,2020,04,100,화공
2219,경북,20년이상,2020,04,200,화공
2220,경북,20년이상,2020,04,100,화공
2221,경북,5년미만,2020,04,100,화공
2222,경북,20년이상,2020,04,100,화공
2223,경북,10년미만,2020,04,200,화공
2224,경북,15년미만,2020,04,200,화공
2225,경북,20년이상,2020,04,150,식료
2226,경북,10년미만,2020,04,100,식료
2227,경북,10년미만,2020,04,100,식료
2228,경북,1년미만,2020,04,50,식료
2229,경북,3년미만,2020,04,150,식료
2230,경북,7년미만,2020,04,200,식료
2231,경북,15년미만,2020,04,200,식료
2232,경북,20년미만,2020,04,200,식료
2233,경북,5년미만,2020,04,200,식료
2234,경북,20년미만,2020,04,500,식료
2235,경북,7년미만,2020,04,150,식료
2236,경북,10년미만,2020,04,100,식료
2237,경북,7년미만,2020,04,120,식료
2238,경북,20년미만,2020,04,150,식료
2239,경북,5년미만,2020,04,100,식료
2240,경북,10년미만,2020,04,200,식료
2241,경북,20년이상,2020,04,150,섬유
2242,경북,20년이상,2020,04,50,섬유
2243,경북,20년이상,2020,04,200,섬유
2244,경북,20년이상,2020,04,200,섬유
2245,경북,15년미만,2020,04,200,섬유
2246,경북,3년미만,2020,04,200,기계
2247,경북,15년미만,2020,04,150,기계
2248,경북,10년미만,2020,04,150,기계
2249,경북,15년미만,2020,04,100,기계
2250,경북,3년미만,2020,04,150,기계
2251,경북,20년미만,2020,04,300,기계
2252,경북,5년미만,2020,04,100,기계
2253,경북,20년이상,2020,04,150,기계
2254,경북,3년미만,2020,04,150,기계
2255,경북,7년미만,2020,04,50,잡화
2256,경북,15년미만,2020,04,150,잡화
2257,경북,15년미만,2020,04,200,기타
2258,경북,3년미만,2020,04,100,기타
2259,경북,3년미만,2020,04,150,기타
2260,경북,10년미만,2020,04,100,기타
2261,경북,3년미만,2020,04,300,식료
2262,경북,3년미만,2020,04,150,식료
2263,경북,10년미만,2020,04,150,식료
2264,경북,7년미만,2020,04,150,식료
2265,경북,15년미만,2020,04,100,식료
2266,경북,10년미만,2020,04,50,정보
2267,경북,7년미만,2020,04,100,기계
2268,경북,15년미만,2020,04,100,기계
2269,경북,15년미만,2020,04,100,기계
2270,경북,3년미만,2020,04,150,기계
2271,경북,7년미만,2020,04,100,기계
2272,경북,15년미만,2020,04,100,기계
2273,경북,3년미만,2020,04,200,기계
2274,경북,3년미만,2020,04,100,기계
2275,경북,20년이상,2020,04,300,기계
2276,경북,15년미만,2020,04,200,기계
2277,경북,15년미만,2020,04,200,기계
2278,경북,3년미만,2020,04,50,기계
2279,경북,20년이상,2020,04,300,기계
2280,경북,5년미만,2020,04,150,기타
2281,경북,15년미만,2020,04,300,기타
2282,경북,3년미만,2020,04,300,기타
2283,경북,20년이상,2020,04,200,기타
2284,경북,20년미만,2020,04,200,기타
2285,경북,15년미만,2020,04,200,기타
2286,경북,20년이상,2020,04,150,기타
2287,경북,3년미만,2020,04,150,기타
2288,경북,20년이상,2020,04,100,기타
2289,경북,10년미만,2020,04,200,기타
2290,경북,10년미만,2020,04,100,기타
2291,경북,1년미만,2020,04,120,기타
2292,경북,20년미만,2020,04,200,기타
2293,경북,3년미만,2020,04,100,기타
2294,경북,20년이상,2020,04,300,기타
2295,경북,20년미만,2020,04,120,기타
2296,경북,7년미만,2020,04,100,기타
2297,경북,7년미만,2020,04,50,기타
2298,경북,20년이상,2020,04,300,기타
2299,경북,7년미만,2020,04,150,기타
2300,경북,1년미만,2020,04,50,기계
2301,경북,10년미만,2020,04,70,기계
2302,경북,10년미만,2020,04,100,기계
2303,경북,20년이상,2020,04,500,기계
2304,경북,7년미만,2020,04,150,유통
2305,경북,7년미만,2020,04,200,유통
2306,경북,5년미만,2020,04,80,유통
2307,경북,15년미만,2020,04,50,유통
2308,경북,5년미만,2020,04,50,금속
2309,경북,20년미만,2020,04,100,금속
2310,경북,15년미만,2020,04,150,금속
2311,경북,3년미만,2020,04,50,금속
2312,경북,20년미만,2020,04,100,금속
2313,경북,20년이상,2020,04,250,금속
2314,경북,20년이상,2020,04,150,금속
2315,경북,7년미만,2020,04,300,전자
2316,경북,7년미만,2020,04,100,전자
2317,경북,20년미만,2020,04,300,잡화
2318,경북,20년이상,2020,04,200,잡화
2319,경북,15년미만,2020,04,150,잡화
2320,경북,20년이상,2020,04,200,잡화
2321,경북,20년이상,2020,04,150,잡화
2322,경북,10년미만,2020,04,100,잡화
2323,경북,10년미만,2020,04,200,잡화
2324,경북,10년미만,2020,04,250,잡화
2325,경북,15년미만,2020,04,300,금속
2326,경북,10년미만,2020,04,200,금속
2327,경북,20년미만,2020,04,100,금속
2328,경북,20년이상,2020,04,100,금속
2329,경북,10년미만,2020,04,100,금속
2330,경북,20년미만,2020,04,1000,금속
2331,경북,15년미만,2020,04,200,금속
2332,경북,15년미만,2020,04,500,금속
2333,경북,20년이상,2020,04,500,금속
2334,경북,10년미만,2020,04,50,금속
2335,경북,15년미만,2020,04,100,금속
2336,경북,10년미만,2020,04,100,금속
2337,경북,15년미만,2020,04,150,금속
2338,경북,7년미만,2020,04,100,섬유
2339,경북,10년미만,2020,04,200,잡화
2340,경북,20년미만,2020,04,80,화공
2341,경북,15년미만,2020,04,100,화공
2342,경북,5년미만,2020,04,100,화공
2343,경북,3년미만,2020,04,200,화공
2344,광주,3년미만,2020,04,100,기타
2345,광주,7년미만,2020,04,100,기타
2346,광주,5년미만,2020,04,500,기타
2347,광주,10년미만,2020,04,500,기타
2348,광주,7년미만,2020,04,400,기타
2349,광주,10년미만,2020,04,100,기계
2350,광주,10년미만,2020,04,200,전기
2351,광주,15년미만,2020,04,300,화공
2352,광주,10년미만,2020,04,100,식료
2353,광주,20년이상,2020,04,100,기계
2354,광주,7년미만,2020,04,100,기타
2355,대구,3년미만,2020,04,100,기타
2356,대구,5년미만,2020,04,100,기타
2357,대구,15년미만,2020,04,100,기타
2358,대구,3년미만,2020,04,50,기타
2359,대구,20년미만,2020,04,100,기타
2360,대구,20년미만,2020,04,150,기타
2361,대구,10년미만,2020,04,100,기타
2362,대구,1년미만,2020,04,70,기타
2363,대구,20년이상,2020,04,200,유통
2364,대구,15년미만,2020,04,200,유통
2365,대구,5년미만,2020,04,70,유통
2366,대구,15년미만,2020,04,70,유통
2367,대구,15년미만,2020,04,100,유통
2368,대구,20년이상,2020,04,200,유통
2369,대구,10년미만,2020,04,300,유통
2370,대구,15년미만,2020,04,100,유통
2371,대구,10년미만,2020,04,100,기타
2372,대구,7년미만,2020,04,60,기타
2373,대구,5년미만,2020,04,100,기타
2374,대구,10년미만,2020,04,80,기타
2375,대구,3년미만,2020,04,30,기타
2376,대구,15년미만,2020,04,300,기타
2377,대구,7년미만,2020,04,100,기타
2378,대구,20년이상,2020,04,300,정보
2379,대구,10년미만,2020,04,120,정보
2380,대구,15년미만,2020,04,150,정보
2381,대구,15년미만,2020,04,120,정보
2382,대구,3년미만,2020,04,50,정보
2383,대구,7년미만,2020,04,70,정보
2384,대구,20년이상,2020,04,400,정보
2385,대구,5년미만,2020,04,80,정보
2386,대구,1년미만,2020,04,50,정보
2387,대구,1년미만,2020,04,50,정보
2388,대구,15년미만,2020,04,100,정보
2389,대구,15년미만,2020,04,200,기계
2390,대구,15년미만,2020,04,50,기계
2391,대구,5년미만,2020,04,100,기계
2392,대구,20년미만,2020,04,50,기계
2393,대구,15년미만,2020,04,150,기계
2394,대구,15년미만,2020,04,100,기계
2395,대구,10년미만,2020,04,80,기계
2396,대구,10년미만,2020,04,150,기계
2397,대구,20년이상,2020,04,300,기계
2398,대구,20년이상,2020,04,800,기계
2399,대구,20년미만,2020,04,300,기계
2400,대구,7년미만,2020,04,300,기계
2401,대구,20년미만,2020,04,500,기계
2402,대구,10년미만,2020,04,300,기계
2403,대구,20년이상,2020,04,200,기계
2404,대구,20년이상,2020,04,700,기계
2405,대구,5년미만,2020,04,200,기계
2406,대구,10년미만,2020,04,50,잡화
2407,대구,15년미만,2020,04,100,식료
2408,대구,15년미만,2020,04,50,식료
2409,대구,15년미만,2020,04,200,식료
2410,대구,7년미만,2020,04,100,식료
2411,대구,20년미만,2020,04,150,식료
2412,대구,5년미만,2020,04,700,식료
2413,대구,5년미만,2020,04,300,식료
2414,대구,15년미만,2020,04,200,식료
2415,대구,10년미만,2020,04,150,식료
2416,대구,3년미만,2020,04,100,식료
2417,대구,7년미만,2020,04,50,식료
2418,대구,3년미만,2020,04,50,식료
2419,대구,7년미만,2020,04,100,섬유
2420,대구,7년미만,2020,04,40,섬유
2421,대구,20년이상,2020,04,250,섬유
2422,대구,10년미만,2020,04,100,섬유
2423,대구,3년미만,2020,04,30,섬유
2424,대구,10년미만,2020,04,100,섬유
2425,대구,15년미만,2020,04,100,섬유
2426,대구,20년미만,2020,04,200,섬유
2427,대구,15년미만,2020,04,200,섬유
2428,대구,5년미만,2020,04,50,섬유
2429,대구,15년미만,2020,04,150,섬유
2430,대구,20년미만,2020,04,200,섬유
2431,대구,15년미만,2020,04,200,섬유
2432,대구,20년미만,2020,04,500,섬유
2433,대구,20년미만,2020,04,50,섬유
2434,대구,15년미만,2020,04,100,섬유
2435,대구,3년미만,2020,04,200,섬유
2436,대구,1년미만,2020,04,50,잡화
2437,대구,15년미만,2020,04,500,잡화
2438,대구,7년미만,2020,04,120,잡화
2439,대구,20년이상,2020,04,100,잡화
2440,대구,3년미만,2020,04,30,화공
2441,대구,7년미만,2020,04,200,화공
2442,대구,3년미만,2020,04,100,화공
2443,대구,20년이상,2020,04,100,금속
2444,대구,5년미만,2020,04,200,금속
2445,대구,20년이상,2020,04,500,금속
2446,대구,15년미만,2020,04,300,금속
2447,대구,15년미만,2020,04,300,금속
2448,대구,20년이상,2020,04,100,금속
2449,대구,1년미만,2020,04,30,금속
2450,대구,10년미만,2020,04,100,금속
2451,대구,10년미만,2020,04,50,금속
2452,대구,5년미만,2020,04,50,금속
2453,대구,3년미만,2020,04,50,금속
2454,대구,20년미만,2020,04,50,금속
2455,대구,10년미만,2020,04,200,금속
2456,대구,10년미만,2020,04,70,금속
2457,대구,15년미만,2020,04,80,금속
2458,대구,20년이상,2020,04,500,금속
2459,대구,15년미만,2020,04,80,금속
2460,대구,20년이상,2020,04,200,금속
2461,대구,20년이상,2020,04,100,금속
2462,대구,20년이상,2020,04,150,금속
2463,대구,15년미만,2020,04,500,금속
2464,대구,10년미만,2020,04,300,전자
2465,대구,20년미만,2020,04,250,전자
2466,대구,10년미만,2020,04,150,전자
2467,대구,10년미만,2020,04,120,전자
2468,대구,15년미만,2020,04,80,전자
2469,대구,20년이상,2020,04,200,전자
2470,대구,7년미만,2020,04,500,전자
2471,대구,3년미만,2020,04,150,전자
2472,대구,15년미만,2020,04,150,전자
2473,대구,5년미만,2020,04,100,전자
2474,대구,20년이상,2020,04,150,전자
2475,대구,5년미만,2020,04,50,전기
2476,대구,20년미만,2020,04,50,전기
2477,대구,20년이상,2020,04,170,전기
2478,대구,7년미만,2020,04,300,전기
2479,대구,15년미만,2020,04,300,전기
2480,대구,20년미만,2020,04,200,기계
2481,대구,15년미만,2020,04,100,기계
2482,대구,20년미만,2020,04,500,기계
2483,대구,20년이상,2020,04,100,기계
2484,대구,7년미만,2020,04,50,유통
2485,대구,20년이상,2020,04,50,유통
2486,대구,15년미만,2020,04,50,유통
2487,대구,10년미만,2020,04,100,유통
2488,대구,5년미만,2020,04,150,유통
2489,대구,5년미만,2020,04,50,유통
2490,대구,10년미만,2020,04,50,유통
2491,대구,20년미만,2020,04,50,유통
2492,대구,5년미만,2020,04,200,유통
2493,대구,20년미만,2020,04,70,유통
2494,대구,20년미만,2020,04,50,유통
2495,대구,3년미만,2020,04,100,유통
2496,대구,5년미만,2020,04,120,유통
2497,대구,7년미만,2020,04,150,유통
2498,대구,10년미만,2020,04,100,유통
2499,대구,10년미만,2020,04,100,유통
2500,대구,7년미만,2020,04,50,유통
2501,대구,10년미만,2020,04,150,유통
2502,대구,7년미만,2020,04,50,유통
2503,대구,7년미만,2020,04,30,유통
2504,대구,10년미만,2020,04,50,유통
2505,대구,20년미만,2020,04,150,유통
2506,대구,1년미만,2020,04,100,유통
2507,대구,15년미만,2020,04,100,기타
2508,대구,3년미만,2020,04,50,기타
2509,대구,15년미만,2020,04,70,기타
2510,대구,20년미만,2020,04,100,기타
2511,대구,5년미만,2020,04,50,기타
2512,대구,20년이상,2020,04,100,기타
2513,대구,20년미만,2020,04,200,기타
2514,대구,15년미만,2020,04,100,기타
2515,대구,10년미만,2020,04,100,기타
2516,대구,5년미만,2020,04,50,기타
2517,대구,7년미만,2020,04,200,기타
2518,대구,10년미만,2020,04,700,기타
2519,대구,7년미만,2020,04,500,기타
2520,대구,5년미만,2020,04,300,기타
2521,대구,15년미만,2020,04,100,기타
2522,대구,7년미만,2020,04,100,기타
2523,대구,7년미만,2020,04,100,기타
2524,대구,10년미만,2020,04,150,기타
2525,대구,5년미만,2020,04,150,기타
2526,대구,10년미만,2020,04,100,기타
2527,대구,5년미만,2020,04,50,기타
2528,대구,3년미만,2020,04,70,기타
2529,대구,20년미만,2020,04,50,기타
2530,대구,5년미만,2020,04,70,기타
2531,대구,10년미만,2020,04,100,기타
2532,대구,10년미만,2020,04,100,기타
2533,대구,15년미만,2020,04,300,기타
2534,대구,5년미만,2020,04,150,기타
2535,대구,15년미만,2020,04,500,기타
2536,대전,10년미만,2020,04,200,기타
2537,대전,15년미만,2020,04,100,유통
2538,대전,5년미만,2020,04,80,기타
2539,대전,20년미만,2020,04,200,기타
2540,대전,20년미만,2020,04,100,기타
2541,대전,10년미만,2020,04,100,기타
2542,대전,3년미만,2020,04,30,유통
2543,대전,20년미만,2020,04,70,유통
2544,대전,10년미만,2020,04,50,유통
2545,대전,20년이상,2020,04,80,유통
2546,대전,15년미만,2020,04,70,유통
2547,대전,20년미만,2020,04,300,유통
2548,대전,15년미만,2020,04,100,전자
2549,대전,3년미만,2020,04,100,전자
2550,대전,15년미만,2020,04,200,기계
2551,대전,15년미만,2020,04,100,유통
2552,대전,3년미만,2020,04,30,유통
2553,대전,20년미만,2020,04,200,화공
2554,대전,10년미만,2020,04,50,금속
2555,대전,7년미만,2020,04,200,화공
2556,대전,15년미만,2020,04,50,식료
2557,대전,10년미만,2020,04,100,식료
2558,대전,3년미만,2020,04,30,식료
2559,대전,3년미만,2020,04,30,기타
2560,대전,10년미만,2020,04,500,기타
2561,대전,3년미만,2020,04,20,기타
2562,대전,7년미만,2020,04,50,기타
2563,대전,15년미만,2020,04,100,기타
2564,부산,20년이상,2020,04,150,금속
2565,부산,3년미만,2020,04,50,금속
2566,부산,20년이상,2020,04,50,금속
2567,부산,20년미만,2020,04,300,전자
2568,부산,10년미만,2020,04,50,식료
2569,부산,3년미만,2020,04,70,섬유
2570,부산,3년미만,2020,04,50,섬유
2571,부산,20년미만,2020,04,200,섬유
2572,부산,7년미만,2020,04,150,섬유
2573,부산,7년미만,2020,04,30,섬유
2574,부산,3년미만,2020,04,100,섬유
2575,부산,15년미만,2020,04,100,잡화
2576,부산,20년이상,2020,04,100,잡화
2577,부산,20년미만,2020,04,50,잡화
2578,부산,20년이상,2020,04,50,기계
2579,부산,20년미만,2020,04,150,기계
2580,부산,20년미만,2020,04,100,기계
2581,부산,3년미만,2020,04,50,기계
2582,부산,10년미만,2020,04,100,기계
2583,부산,20년미만,2020,04,50,잡화
2584,부산,5년미만,2020,04,100,기타
2585,부산,5년미만,2020,04,50,식료
2586,부산,7년미만,2020,04,100,식료
2587,부산,5년미만,2020,04,50,식료
2588,부산,15년미만,2020,04,100,식료
2589,부산,1년미만,2020,04,50,식료
2590,부산,15년미만,2020,04,200,식료
2591,부산,10년미만,2020,04,100,식료
2592,부산,7년미만,2020,04,70,식료
2593,부산,10년미만,2020,04,70,기타
2594,부산,1년미만,2020,04,10,정보
2595,부산,20년미만,2020,04,200,기계
2596,부산,20년이상,2020,04,100,기계
2597,부산,10년미만,2020,04,150,기타
2598,부산,7년미만,2020,04,100,기타
2599,부산,20년이상,2020,04,150,기타
2600,부산,10년미만,2020,04,100,기타
2601,부산,3년미만,2020,04,80,기타
2602,부산,5년미만,2020,04,120,기타
2603,부산,20년이상,2020,04,50,유통
2604,부산,20년미만,2020,04,100,유통
2605,부산,1년미만,2020,04,50,유통
2606,부산,20년이상,2020,04,100,유통
2607,부산,1년미만,2020,04,50,유통
2608,부산,7년미만,2020,04,100,기타
2609,부산,20년미만,2020,04,100,기타
2610,부산,15년미만,2020,04,150,기타
2611,부산,7년미만,2020,04,150,기타
2612,부산,7년미만,2020,04,200,기타
2613,부산,3년미만,2020,04,100,기타
2614,부산,7년미만,2020,04,150,기타
2615,부산,20년이상,2020,04,150,기타
2616,부산,15년미만,2020,04,50,기타
2617,부산,7년미만,2020,04,100,기타
2618,부산,7년미만,2020,04,150,기타
2619,부산,7년미만,2020,04,100,기타
2620,부산,1년미만,2020,04,100,기타
2621,부산,3년미만,2020,04,100,기타
2622,부산,7년미만,2020,04,100,기타
2623,부산,10년미만,2020,04,100,기타
2624,부산,15년미만,2020,04,300,기타
2625,부산,10년미만,2020,04,200,기타
2626,부산,15년미만,2020,04,300,기타
2627,부산,15년미만,2020,04,150,기타
2628,부산,7년미만,2020,04,150,기타
2629,부산,20년미만,2020,04,150,기타
2630,부산,3년미만,2020,04,300,기타
2631,부산,7년미만,2020,04,100,기타
2632,부산,10년미만,2020,04,50,기타
2633,부산,5년미만,2020,04,50,기타
2634,부산,15년미만,2020,04,300,기타
2635,부산,3년미만,2020,04,100,기타
2636,부산,20년미만,2020,04,150,기타
2637,부산,7년미만,2020,04,150,유통
2638,부산,5년미만,2020,04,100,유통
2639,부산,7년미만,2020,04,70,유통
2640,부산,20년미만,2020,04,100,유통
2641,부산,7년미만,2020,04,150,유통
2642,부산,20년미만,2020,04,100,유통
2643,부산,20년미만,2020,04,50,유통
2644,부산,20년미만,2020,04,100,유통
2645,부산,3년미만,2020,04,100,유통
2646,부산,7년미만,2020,04,100,유통
2647,부산,5년미만,2020,04,30,전자
2648,부산,20년이상,2020,04,70,전기
2649,부산,20년미만,2020,04,150,전기
2650,부산,20년이상,2020,04,100,전기
2651,부산,7년미만,2020,04,50,기계
2652,부산,10년미만,2020,04,100,기계
2653,부산,5년미만,2020,04,100,기계
2654,부산,7년미만,2020,04,100,유통
2655,부산,7년미만,2020,04,150,유통
2656,부산,15년미만,2020,04,100,유통
2657,부산,10년미만,2020,04,200,유통
2658,부산,20년이상,2020,04,150,유통
2659,부산,20년미만,2020,04,200,유통
2660,부산,7년미만,2020,04,90,유통
2661,부산,15년미만,2020,04,150,화공
2662,부산,5년미만,2020,04,100,화공
2663,부산,10년미만,2020,04,100,화공
2664,부산,7년미만,2020,04,100,금속
2665,부산,20년이상,2020,04,100,금속
2666,부산,20년미만,2020,04,50,금속
2667,부산,20년미만,2020,04,100,금속
2668,부산,15년미만,2020,04,100,금속
2669,부산,20년미만,2020,04,100,금속
2670,부산,10년미만,2020,04,150,금속
2671,부산,20년이상,2020,04,100,금속
2672,서울,7년미만,2020,04,150,기타
2673,서울,20년미만,2020,04,150,기타
2674,서울,20년미만,2020,04,200,기타
2675,서울,5년미만,2020,04,200,기타
2676,서울,20년이상,2020,04,80,기타
2677,서울,20년미만,2020,04,150,기타
2678,서울,20년이상,2020,04,100,기타
2679,서울,10년미만,2020,04,150,기타
2680,서울,20년이상,2020,04,100,기타
2681,서울,15년미만,2020,04,200,기타
2682,서울,20년미만,2020,04,100,기타
2683,서울,10년미만,2020,04,100,기타
2684,서울,5년미만,2020,04,50,기타
2685,서울,20년미만,2020,04,80,기타
2686,서울,15년미만,2020,04,200,기타
2687,서울,20년미만,2020,04,200,기타
2688,서울,20년미만,2020,04,100,기타
2689,서울,20년이상,2020,04,50,기타
2690,서울,5년미만,2020,04,100,기타
2691,서울,5년미만,2020,04,50,기타
2692,서울,15년미만,2020,04,200,기타
